category,pearson,data1_ratio,data2_ratio,Data Count,category1,new category,Apearson,Adata1_ratio,Adata2_ratio
28:53D-26,0.298498208927815,0.000318490616993792,0.000326379567642528,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
20:42D-23,0.293167119243196,0.00017743702593648,0.000182237115420687,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
9:37D-29,0.291235736946932,0.000125489825390678,0.000127794700197887,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
15:39D-25,0.291221864818196,0.000132211280512234,0.000134967893871236,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
26:50D-25,0.289463558554901,0.000243978725863737,0.000241923529023993,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
34:56D-23,0.288772757666863,0.000137485365665885,0.000128835958144068,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
30:51D-22,0.286514665202204,0.000338715570596654,0.000320937898675627,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
12:39D-28,0.285795666958185,6.30406587663558e-05,5.73154140079564e-05,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
35:56D-22,0.28564656707518,0.000180845357753127,0.000177519123939121,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
21:45D-25,0.285519416054148,0.000194891765514809,0.000186902624436555,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
28:54D-27,0.284725706029136,0.000328670356261782,0.000330582897124379,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
18:45D-28,0.283429711821852,0.00016289435958521,0.000162600254760152,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
13:40D-28,0.282073274522745,6.01118804646685e-05,6.13749941974192e-05,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
29:53D-25,0.281799955750845,0.00031455179266425,0.000304597553451752,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
25:51D-27,0.277284292515621,0.000206224055567345,0.000190967574456396,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
31:53D-23,0.275888486167655,0.000260827708055505,0.000256686847947917,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
34:55D-22,0.274750458002013,0.000187593925796899,0.000197056691457454,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
37:55D-19,0.273710820518609,0.000464664514797874,0.000454044451636601,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
15:40D-26,0.271965148074816,9.15137424000517e-05,9.73720280998295e-05,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
24:49D-26,0.271180197530541,0.000174544697496015,0.000167623110343068,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
24:48D-25,0.268765008402992,0.000212270076686834,0.000207365120539664,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
7:35D-29,0.266968153227581,2.61834779056305e-05,2.4375681606383e-05,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
27:52D-26,0.265809858110195,0.000269009290789878,0.000263312198025479,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
20:44D-25,0.264036618970527,0.00019952483392684,0.000194473431453825,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
33:55D-23,0.263757078483531,0.000173514102959183,0.000176052219098903,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
22:46D-25,0.261337573163982,0.000197459676760868,0.000192091245818856,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
27:54D-28,0.260055128960731,0.000285866955991373,0.000282337196882559,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
30:54D-25,0.259654894468638,0.000305166862258834,0.000307024840365438,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
20:45D-26,0.25640508544113,0.000173214329689894,0.000172627379342784,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
8:34D-27,0.255198630086049,1.13121460097757e-05,1.03676846113248e-05,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
22:47D-26,0.252133830066101,0.000177592066043046,0.000173589852823529,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
35:57D-23,0.25176930426829,0.000134275163819618,0.000132593703459795,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
14:35D-22,0.251558457381589,7.88551933752696e-05,7.42593648349373e-05,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
15:42D-28,0.251547085154166,0.000151656078625605,0.000157298694836434,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
17:44D-28,0.250846544942984,0.000155795343409651,0.000157819701664387,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
29:54D-26,0.248683392598661,0.000323976049892533,0.00032318305060054,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
24:52D-29,0.247440688807541,0.000142452929102905,0.00014048481054975,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
36:57D-22,0.247430163906223,0.00017898955098276,0.00017849400174749,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
20:46D-27,0.246890384394261,0.000173031880099949,0.000172077381446159,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
17:43D-27,0.246858992269109,0.000167698288287091,0.000168745481990134,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
19:43D-25,0.246607720174923,0.000169611939278454,0.000172529330463611,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
25:53D-29,0.242034427447749,0.000188998814773637,0.00018922198612125,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
25:49D-25,0.241852519146624,0.000218178360511193,0.000211029428846947,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
36:62D-27,0.241143386210485,8.26096444330376e-05,8.63974128271441e-05,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
32:54D-23,0.240838147548911,0.000214425265558567,0.000219933789925925,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
26:53D-28,0.239326036727863,0.000249480776720147,0.000233559563791503,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
26:54D-29,0.237393180313829,0.000224762275381948,0.000220954976148679,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
18:42D-25,0.236863006879878,0.000190665093222318,0.000193491382530863,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
15:43D-29,0.236513190949788,0.000126983799960271,0.000133798461883016,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
36:59D-24,0.235388099937447,0.000124300556096816,0.000119941784896778,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
21:46D-26,0.234294412091894,0.000162867680109783,0.000160512758083559,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
25:50D-26,0.232658449359231,0.000195842784882189,0.00018255212293146,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
33:59D-27,0.228298323283655,7.63685195052505e-05,7.44389425707159e-05,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
25:52D-28,0.226827115731806,0.000182183053285023,0.000179403326681721,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
35:61D-27,0.226501510763311,7.62396280973871e-05,8.06623375889223e-05,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
16:44D-29,0.226124011567826,0.000144186988842425,0.000149516109180746,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
24:51D-28,0.224329843858115,0.000154346395934375,0.000147943527556719,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
29:55D-27,0.223152628456584,0.000289653547800324,0.000280166243002694,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
19:46D-28,0.221698361553606,0.000153912751183011,0.000143976741519523,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
10:34D-25,0.219576264285973,9.13802773775524e-06,9.2236098233932e-06,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
19:45D-27,0.218497675647777,0.000176839721047499,0.000171412143728214,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
34:60D-27,0.218457168860404,6.44730535268575e-05,6.91135266091753e-05,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
30:56D-27,0.218206027261825,0.000194388425427195,0.000204579825783658,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
17:45D-29,0.21605750355949,0.000151449952944945,0.000143854540180259,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
30:55D-26,0.214242524422454,0.000271988557680399,0.000263339235310474,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
14:42D-29,0.213443428380412,0.00011816143055163,0.000110736571274329,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
19:47D-29,0.212646413128115,0.00012981327178976,0.000134064776251529,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
34:58D-25,0.212195417658179,8.05646653205298e-05,7.70663552016839e-05,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
18:43D-26,0.21151404363173,0.000153544010166765,0.000161329496092623,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
36:58D-23,0.211190013970305,0.000145574894571442,0.000138746672802209,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
23:48D-26,0.209566796329286,0.00017367816829464,0.00016204401241103,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
34:59D-26,0.206167368922405,6.93224075846455e-05,6.50146689730483e-05,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
37:56D-20,0.205181497411015,0.000298014144995146,0.000297121634268359,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
16:43D-28,0.202956766892521,0.000151988085916279,0.000144694031684918,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
37:57D-21,0.202066150228573,0.000214107761935152,0.000219704563531097,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
22:48D-27,0.19993337514536,0.000168719452888263,0.000162972087558821,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
31:55D-25,0.198381028352731,0.000238693447200485,0.000233347366276308,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
33:57D-25,0.197680241332799,0.000100543222132272,9.71895447720293e-05,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
22:50D-29,0.192714041646665,0.000117105326296774,0.000117222561869177,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
23:50D-28,0.186615888251723,0.00012913220294363,0.000125849651644396,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
31:57D-27,0.185590108818211,0.000122012082935553,0.000119476669768997,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
33:58D-26,0.17741630659059,7.39639912824847e-05,7.0697874460203e-05,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
28:55D-28,0.174620490900563,0.000239834409249105,0.000241418401763089,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
23:51D-29,0.174168386060563,0.000122059308618797,0.000123937665738822,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
12:34D-23,0.172885143365131,1.71277007556865e-05,1.60466634219144e-05,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
21:49D-29,0.17255072989975,0.000112058002473164,0.000103666767389316,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
18:46D-29,0.172127319984768,0.000145271384312277,0.000140163694432945,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
20:47D-28,0.17045149948394,0.000137143514872173,0.000138857660777279,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
32:56D-25,0.168505761361983,0.000134634223002167,0.000132566276469975,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
21:48D-28,0.167670886880001,0.000131174386001099,0.000124223779222984,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
20:48D-29,0.165207111353385,0.000123486170479739,0.000110192633904141,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
12:40D-29,0.164796908977233,4.23455261729084e-05,4.25873234290219e-05,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
28:56D-29,0.161085989876548,0.00016062086452932,0.000153626458770127,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
35:60D-26,0.15963819165492,6.5886433400335e-05,6.88434528956282e-05,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
22:49D-28,0.15368782485465,0.00012699530837279,0.000116861234484193,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
29:56D-28,0.147189373042628,0.00017692587020189,0.000176560545083899,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
36:60D-25,0.146893860492161,8.38308686572714e-05,8.8256751284421e-05,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
35:59D-25,0.140210908105842,9.6738770874475e-05,9.2200197721834e-05,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
7:34D-28,0.137037289889118,8.11431312714786e-06,9.61021631616133e-06,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
8:36D-29,0.136406736619579,6.2657302990924e-05,5.91431623466065e-05,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
38:55D-18,0.126949580908126,0.000650576002695908,0.000665051921166856,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
37:58D-22,0.125005205766718,0.000167628321512475,0.000166528824299068,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
9:34D-26,0.120020294696865,8.57784092932767e-06,7.86994254891734e-06,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
36:61D-26,0.118159272658266,7.36823223437768e-05,7.71686787070402e-05,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
33:60D-28,0.116736080176216,4.61467094479084e-05,4.74466925050112e-05,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
32:57D-26,0.112402189655031,8.96844172479191e-05,8.99630997842163e-05,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
37:59D-23,0.108593906882582,0.000122114991047679,0.000125613810115595,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
31:56D-26,0.104903704788222,0.000156978358904243,0.000159593097313527,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
32:59D-28,0.104661098909618,5.23820564475893e-05,5.94549724107069e-05,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
30:57D-28,0.103088447395104,0.000118302838669655,0.000122876200640929,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
10:35D-26,0.0966107618150196,2.39436470972653e-05,2.66078683677588e-05,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
35:63D-29,0.0934615788077725,3.40857929244001e-05,3.80164952759605e-05,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
31:58D-28,0.0903335260641951,7.72096681732841e-05,7.67601207690036e-05,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
34:62D-29,0.0873020225874937,3.04618457129018e-05,3.16321507021871e-05,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
37:61D-25,0.086791730189787,8.17491347533253e-05,8.53278245461904e-05,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
34:61D-28,0.0804468677652481,4.0955010421401e-05,4.42092106747216e-05,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
33:61D-29,0.0772735812658599,3.90180023249413e-05,3.73899877608331e-05,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
32:60D-29,0.0765472387231649,4.19080335305571e-05,4.32735993587692e-05,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
38:56D-19,0.0727452757189792,0.000439941895338686,0.000453161664604264,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
30:58D-29,0.0719644319731249,8.20270067668118e-05,8.61778350016627e-05,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
35:62D-28,0.0697309454486405,3.93243237774303e-05,4.15603073961226e-05,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
37:60D-24,0.0590088765078688,9.3270789165268e-05,0.000101654871425872,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
37:63D-27,0.0549050288621293,8.09027069633608e-05,8.19518405514946e-05,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
31:59D-29,0.0530550099616868,5.954480988522e-05,6.05017782641055e-05,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
38:57D-20,0.0495356146886184,0.000281223769158514,0.000285962865028463,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
36:63D-28,0.0469042151034686,4.16581544047109e-05,4.00140385202425e-05,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
38:58D-21,0.0421426781452473,0.000221565753898349,0.00024245972700715,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
37:62D-26,0.0359908686259154,7.10699508853088e-05,7.47040689120373e-05,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
38:59D-22,0.0359417033139472,0.000235719107049236,0.000232227380840192,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
38:60D-23,0.0235999197618618,0.000128709811426446,0.000139882601304245,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
40:62D-23,0.0205798316693257,2.56567990682133e-06,2.36657091101992e-06,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
38:61D-24,0.0202813253577795,9.92038768048442e-05,0.000105400951597949,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
38:63D-26,0.0193653596691899,0.000100527723750734,0.000112483240464361,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
39:61D-23,0.0187203443310391,9.85372583534093e-06,9.50354409949666e-06,79964,D-23,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
39:57D-19,0.0157719086137127,2.76642959328485e-05,2.72469304722386e-05,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
38:62D-25,0.00933864541129305,8.09329465624212e-05,9.36511371997453e-05,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
39:56D-18,0.00914779083291263,4.33088547569451e-05,4.38057002354227e-05,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
39:59D-21,0.0088379432672725,1.85064683986576e-05,1.71077383015403e-05,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
40:58D-19,0.00688166977936383,4.27098556519614e-06,4.59196676970117e-06,79964,D-19,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
39:60D-22,0.00520897375012,1.08877349188222e-05,1.12207350078774e-05,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
40:57D-18,0.00409481634588108,6.16907899857674e-06,5.06973022851714e-06,79964,D-18,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
39:58D-20,0.00391555216680493,2.01946357959532e-05,2.03126258454873e-05,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
40:59D-20,0.00204610151133616,3.17415893126476e-06,2.62257405665397e-06,79964,D-20,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
40:63D-24,-0.000231953485755346,1.65472709211073e-06,1.52458532980482e-06,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
40:61D-22,-0.000368725285237036,1.6629266358172e-06,1.67440908329558e-06,79964,D-22,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
40:60D-21,-0.000434370003415746,2.64529058149265e-06,2.66936176898954e-06,79964,D-21,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
39:63D-25,-0.000992905006238601,5.57434976599688e-06,6.75690040526983e-06,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
39:62D-24,-0.0011776944512129,7.57643344085542e-06,8.67985088232171e-06,79964,D-24,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
40:64D-25,,0.0,0.0,79964,D-25,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
39:64D-26,,0.0,0.0,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
40:65D-26,,0.0,0.0,79964,D-26,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
38:64D-27,,0.0,0.0,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
39:65D-27,,0.0,0.0,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
40:66D-27,,0.0,0.0,79964,D-27,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
37:64D-28,,0.0,0.0,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
38:65D-28,,0.0,0.0,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
39:66D-28,,0.0,0.0,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
40:67D-28,,0.0,0.0,79964,D-28,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
36:64D-29,,0.0,0.0,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
37:65D-29,,0.0,0.0,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
38:66D-29,,0.0,0.0,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
39:67D-29,,0.0,0.0,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
40:68D-29,,0.0,0.0,79964,D-29,D-18+,0.781714893609777,0.0966089256490141,0.0953766943080105
